KEY,en,notes,sp,fr,de,it,pt-br,ru,ko,ja,zh
ARMOR_STEVENHAT1_DESC,"Your explosions are much, much bigger!You have explosion immunity.",,¡Las explosiones son muchísimo más potentes!Esta unidad es inmune a las explosiones.,"Vos explosions sont bien, bien plus grosses&nbsp;!Vous confère Immunité aux explosions.","Deine Explosionen sind viel, viel größer!Du bist immun gegen Explosionen.","Le tue esplosioni sono molto, molto più grandi!Hai l'immunità alle esplosioni.","Suas explosões são muito, muito maiores!Você possui imunidade contra explosões.",,,爆発が​とても、​とても​大きくなる!爆​発耐性を​持つ。[b][/b],
ARMOR_STEVENHAT2_NAME,Steven,,Steven,Steven,Steven,Steven,Steven,,,スティーブン,
ARMOR_STEVENHAT2_DESC,"Each time you cast a spell, gain +1 range and +1 reach until the end of the turn.",,"Cada vez que lanza un hechizo, esta unidad obtiene +1 de alcance y +1 de extensión hasta el final del turno.","Quand vous lancez un sort, vous confère Portée +1&nbsp;et Allonge +1&nbsp;jusqu'à la fin du tour.","Jedes Mal, wenn du einen Zauber wirkst, erhältst du +1&nbsp;Reichweite bis zum Ende des Zuges.","Ogni volta che lanci un incantesimo, ottieni +1 al raggio d'azione e +1 alla portata fino alla fine del turno.","A cada vez que você lança um encantamento, obtenha +1 de alcance e +1 de envergadura até o final do turno.",,,スペルを​唱える​たびに、​ターン終了まで​+1射程と​+1リーチを​獲得する。[b][/b],
ARMOR_STEVENSHAT_NAME,Steven's Hat,,Sombrero de Steven,Chapeau de Steven,Stevens Hut,Cappello di Steven,Chapéu de Steven,,,スティーブンの​帽子,
ARMOR_STEVENSHAT_DESC,Your spells cost 0. You can only cast each of your spells once per turn.,,Sus hechizos cuestan 0. Solo puede lanzar cada hechizo una vez por turno.,Vos sorts coûtent 0&nbsp;mana. Vous ne pouvez lancer qu'un sort de chaque type par tour.,Deine Zauber kosten 0&nbsp;Mana. Du kannst nur einen Zauber pro Zug wirken.,I tuoi incantesimi costano 0. Puoi lanciare ciascuno dei tuoi incantesimi solo una volta per turno.,Seus encantamentos custam 0. Só é possível lançar cada um de seus encantamentos uma vez por turno.,,,スペルの​コストが​0に​なる。​各スペルは​1ターンに​1回しか​唱えられない。[b][/b],
ARMOR_STEVENSHELMET_NAME,Steven's Helmet,,Casco de Steven,Casque de Steven,Stevens Helm,Elmo di Steven,Capacete de Steven,,,スティーブンの​ヘルメット,
ARMOR_STEVENSHELMET_DESC,"When you are downed, give another allied cat 2 random disorders, or to yourself if you're alone.",,"Cuando esta unidad cae abatida, le inflige a otro gato aliado 2 trastornos al azar, o se los autoinflige si está sola.","Quand vous êtes mis K.O., donne 2&nbsp;troubles aléatoires à une unité alliée, ou à vous-même si vous êtes seul.","Wenn du in Ohnmacht fällst, verursachst du 2 zufällige Störungen bei einer anderen Katze, oder bei dir selbst, wenn du allein bist.","Quando sei KO, infliggi 2 disturbi casuali a un altro gatto alleato, o a te se non c'è nessuno in tua compagnia.","Ao ficar inconsciente, dê a outro gato aliado 2 transtornos aleatórios, ou para si se estiver só.",,,ダウン時、​別の​味方の​猫に​ランダムな​障害を​2つ​与える。​単独の​場合は​自分に​与える。[b][/b],
ARMOR_STONEHELMET_NAME,Stone Helmet,,Casco pétreo,Casque de pierre,Steinhelm,Elmo di Pietra,Capacete de Pedra,,,石の​ヘルメット,
ARMOR_STONEHELMET_DESC,+1 Brace.,,+1 de refuerzo.,Garde +1.,+1&nbsp;Wappnen.,+1 alla Guardia.,+1 de preparação.,,,+1ガード。,
ARMOR_THERELIC_NAME,The Relic,,Reliquia,La Relique,Das Relikt,La Reliquia,A Relíquia,,,聖遺物,
ARMOR_THERELIC_DESC,"When you lose [img:divineshield], emit a Sparkle for every point of damage blocked.",,"Al perder [img:divineshield], esta unidad emite un destello por cada punto de daño bloqueado.","Quand vous perdez [img:divineshield], vous émettez une étincelle pour chaque dégât bloqué.","Wenn du [img:divineshield] verlierst, versprühst du einen Funken pro Schadenspunkt, den du blockiert hast.","Quando perdi [img:divineshield], emetti una Scintilla per ogni punto danno bloccato.","Ao perder [img:divineshield], emita uma fagulha para cada ponto de dano bloqueado.",,,[img:divineshield]を​失うと、​ブロックした​ダメージ1ポイントに​つき火花を​1つ​放つ。,
ARMOR_THROBBINGCROWN_NAME,Throbbing Crown,,Corona palpitante,Couronne lancinante,Pulsierende Krone,Corona Pulsante,Coroa Pulsante,,,脈動する​王冠,
ARMOR_THROBBINGCROWN_DESC,Tentacles attack all adjacent tiles at the end of your turn.,,Los tentáculos atacan todas las casillas adyacentes al final del turno.,Des tentacules attaquent les cases adjacentes à la fin de votre tour.,Tentakel greifen am Ende deines Zuges alle benachbarten Felder an.,"Alla fine del tuo turno, i tentacoli attaccano tutte le caselle adiacenti.",Tentáculos atacam todos os espaços adjacentes no final do seu turno.,,,自分の​ターン終了時に​触手が​隣接する​全タイルを​攻撃する。[b][/b],
ARMOR_TIEDYEBANDANA_NAME,Tie Dye Bandana,,Pañuelo teñido,Bandana hippie,Selbstgefärbtes Bandana,Bandana Tie Dye,Bandana Tie Dye,,,タイダイバンダナ,
ARMOR_TIEDYEBANDANA_DESC,Spawn a Catnip pickup when you take damage.,,Genera un recogible de hierba gatera al sufrir daño.,"Quand vous subissez des dégâts, de l'herbe à chat apparaît.","Lasse Katzenminze erscheinen, wenn du Schaden erleidest.",Generi un raccoglibile Erba Gatta quando subisci danno.,Gere um coletável de erva-de-gato ao sofrer dano.,,,ダメージを​受けると​マタタビの​ピックアップを​生成する。[b][/b],
ARMOR_TINASBELLYBUTTON_NAME,Tina's Belly Button,,Ombligo de Tina,Nombril de Tina,Tinas Bauchnabel,Ombelico di Tina,Umbigo de Tina,,,ティナの​へ​そ,
ARMOR_TINASBELLYBUTTON_DESC,"When you get a kill, gain +1 Health Regen.",,"Al matar a una unidad, obtiene +1 de regeneración de salud.",Régénération de PV +1&nbsp;quand vous tuez un ennemi.,"Erhalte +1&nbsp;Lebensregeneration, wenn du etwas tötest.","Quando uccidi qualcuno, ottieni +1 a Rigenerazione Salute.","Ao realizar uma baixa, obtenha +1 de regeneração de saúde.",,,キルを​取ると​+1 HP再生を​獲得する。[b][/b],
ARMOR_TINKSBOW_NAME,Fancy Bow,,Lacito coqueto,Ruban élégant,Schicke Schleife,Fiocco Elegante,Arco Refinado,,,おしゃれな​リボン,
ARMOR_TINKSBOW_DESC,It's fancy.,,Es coqueto.,Élégantissime.,Ganz schön schick.,È elegante.,Quanto requinte.,,,おしゃれ。,
ARMOR_TOPHAT_NAME,Top Hat,,Chistera,Haut-de-forme,Zylinder,Cappello a Cilindro,Cartola,,,シルクハット,
ARMOR_TOPHAT_DESC,Start with a bomb if you have no weapon equipped.Your explosions have +1 area.,,Esta unidad empieza con una bomba si no va equipada con ningún arma.Las explosiones tienen +1 de área.,Vous débutez avec une bombe si vous n'avez rien d'équipé.Vos explosions bénéficient de Rayon +1.,"Beginne jeden Kampf mit einer Bombe, wenn du keine Waffe ausgerüstet hast.Deine Explosionen haben +1&nbsp;Fläche.",Inizi con una bomba se non hai un'arma equipaggiata.Le tue esplosioni hanno +1 di area.,Inicie com uma bomba se você não possui nenhuma arma equipada.Suas explosões possuem +1 de área.,,,武器を​装備していない​場合、​爆弾と​共に​開始する。​爆発の​範囲+1。[b][/b],
ARMOR_TOXICCANISTER_NAME,Toxic Canister,,Envase tóxico,Récipient toxique,Giftkanister,Contenitore Tossico,Recipiente Tóxico,,,毒物キャニスター,
ARMOR_TOXICCANISTER_DESC,Inflict Poison 1 on all units at the start of the battle.Your basic attack inflicts Poison 1.Inflict Poison 1 on units that contact you.,,Inflige 1 de veneno a todas las unidades al inicio del combate.El ataque básico inflige 1 de veneno.Inflige 1 de veneno a todas las unidades que entren en contacto.,Inflige Poison +1&nbsp;à toutes les unités au début du combat.Votre attaque de base inflige Poison +1.Inflige Poison +1&nbsp;aux unités qui vous touchent.,"Verursache am Anfang des Kampfes bei allen Einheiten Gift&nbsp;1.Dein Grundangriff verursacht Gift&nbsp;1.Verursache Gift&nbsp;1 bei Einheiten, die dich berühren.",Infliggi Veleno 1 a tutte le unità all'inizio della battaglia.Il tuo attacco base infligge Veleno 1.Infliggi Veleno 1 alle unità che ti toccano.,Aplique veneno 1 em todas as unidades no início da batalha.Seu ataque básico aplica veneno 1.Aplique veneno 1 em unidades que entram em contato com você.,,,バトル開始時に​全ユニットに​毒1を​与える。​基本攻撃が​毒1を​与える。​接触した​ユニットに​毒1を​与える。[b][/b],
ARMOR_TRAININGBAND_NAME,Training Band,,Felpa de entrenamiento,Bandeau d'entraînement,Fitnessband,Fascia da Allenamento,Tira de Treinamento,,,トレーニングバンド,
ARMOR_TRAININGBAND_DESC,+20% Crit Chance.,,+20 % de probabilidad de crítico.,Chances de coup critique +20&nbsp;%.,+20&nbsp;% kritische Trefferchance.,+20% probabilità di colpo critico.,+20% de chance de crítico.,,,+20%クリティカル率。,
ARMOR_TRASHCAN_NAME,TrashCan,,Cubo de basura,Poubelle,Mülleimer,Pattumiera,Lixeira,,,ゴミ箱,
ARMOR_TRASHCAN_DESC,Brace 4. Blind.,,4 de refuerzo. Ceguera.,Garde +4. Cécité.,Wappnen&nbsp;4. Blindheit.,Guardia 4. Accecamento.,Preparação 4. Cegueira.,,,ガード4。​盲目。,
ARMOR_WIG_NAME,Wig,,Peluca,Perruque,Perücke,Parrucca,Peruca,,,カツラ,
ARMOR_WIG_DESC,,,,,,,,,,,
,,,,,,,,,,,
//neck armor,,,,,,,,,,,
ARMOR_ANGELICPROTECTION_NAME,Angelic Protection,,Protección angelical,Protection angélique,Himmlischer Schutz,Protezione Angelica,Proteção Angelical,,,天使の​加護,
ARMOR_ANGELICPROTECTION_DESC,33% chance to teleport to a random tile when targeted by an enemy.,,33 % de probabilidad de teletransportarse a una casilla al azar cuando un enemigo apunta a esta unidad.,"Ciblé par un ennemi, 33&nbsp;% de chances d'être téléporté vers une case aléatoire.","33%ige Wahrscheinlichkeit, sich auf ein zufälliges Feld zu teleportieren, wenn ein Gegner dich anvisiert.",33% di probabilità di teletrasportarti in una casella casuale quando ti prende di mira un nemico.,33% de se teletransportar para um espaço aleatório ao entrar na mira de um inimigo.,,,敵に​狙われると​33%の​確率で​ランダムな​タイルに​テレポートする。[b][/b],
ARMOR_BACKPACK_NAME,Backpack,,Mochila,Sac à dos,Rucksack,Zaino,Mochila,,,バックパック,
ARMOR_BACKPACK_DESC,"50% chance to find an extra consumable item at the end of each battle.When you use up a consumable or trinket, equip a new consumable from your inventory if you have any.",,"50 % de probabilidad de encontrar un consumible extra al final de cada combate.Al gastar un consumible o baratija, se equipa con otro consumible del inventario, si lo hubiera.","50&nbsp;% de chances d'obtenir un objet consommable à la fin de chaque combat.Quand vous utilisez un consommable ou une babiole, un nouveau consommable de votre inventaire s'équipe si vous en possédez.","50%ige Wahrscheinlichkeit, am Ende jedes Kampfes einen zusätzlichen benutzbaren Gegenstand zu finden.Wenn du einen Gegenstand oder Zubehör benutzt, rüstest du automatisch einen neuen aus deinem Inventar aus.","50% di probabilità di trovare un oggetto consumabile aggiuntivo alla fine di ogni battaglia.Quando usi un consumabile o un ciondolo, equipaggi un nuovo consumabile dal tuo inventario, se ne hai a disposizione.","50% de chance de encontrar um item consumível adicional no final de cada batalha.Ao esgotar um consumível ou acessório, equipe um novo consumível do seu inventário, se possuir algum.",,,各バトル終了時に​50%の​確率で​追加の​消耗アイテムを​発見する。​消耗品または​アクセサリーを​使い切ると、​所持している​場合インベントリから​新しい​消耗品を​装備する。[b][/b],
ARMOR_BLING_NAME,Bling,,Blimblín,Bling-bling,Glanzschmuck,Gioiello,Bijuteria,,,ブリンブリン,
ARMOR_BLING_DESC,,,,,,,,,,,
ARMOR_BLUBBER_NAME,Blubber,,Grasa de ballena,Graisse,Blubber,Ciccia,Gordura,,,脂肪,
ARMOR_BLUBBER_DESC,,,,,,,,,,,
ARMOR_BOXINGCHARM_NAME,Boxing Charm,,Amuleto de boxeo,Porte-bonheur de combat,Boxhandschuhe,Amuleto da Boxe,Amuleto de Boxeador,,,ボクシングチャーム,
ARMOR_BOXINGCHARM_DESC,Start with +1 bonus attack.,,Empieza con +1 de bonificación de ataque.,Vous débutez avec Attaque bonus +1.,Beginne jeden Kampf mit +1&nbsp;Bonusangriff.,Inizi con +1 attacco bonus.,Inicie com +1 ataque bônus.,,,+1ボーナス攻撃で​開始する。,
ARMOR_BRAMBLES_NAME,Brambles,,Zarzas,Ronces,Dornengestrüpp,Rovi,Espinheiros,,,イバラ,
ARMOR_BRAMBLES_DESC,+1 Thorns. Spawn brambles in adjacent tiles when you end your turn.You are immune to tile effects.,,+1 de espinas. Genera zarzas en casillas adyacentes al final del turno.Esta unidad es inmune a los efectos de las casillas.,Épines +1. Fait apparaître des ronces sur des cases adjacentes à la fin de votre tour.Immunité aux effets de case.,"+1&nbsp;Dornen. Erschaffe Dornengestrüpp auf benachbarten Feldern, wenn du deinen Zug beendest.Du bist immun gegen Feldeffekte.",+1 Spine. Generi rovi nelle caselle adiacenti quando termini il turno.Sei immune agli effetti delle caselle.,+1 de espinhos. Gere espinheiros em espaços adjacentes ao finalizar seu turno.Você possui imunidade contra efeitos de espaço.,,,+1棘。​ターン終了時に​隣接する​タイルに​イバラを​生やす。​タイル効果を​受けない。[b][/b],
ARMOR_BROKENWINDOW_NAME,Broken Window,,Ventana rota,Fenêtre cassée,Zerbrochenes Fenster,Finestra Rotta,Janela Quebrada,,,割れた​窓,
ARMOR_BROKENWINDOW_DESC,+3 Bleed Thorns. Bleed 1.,,+3 de espinas hemorrágicas. 1 de hemorragia.,Épines sanglantes +3. Saignement +1.,+3&nbsp;Blutige Dornen. Blutung&nbsp;1.,+3 Spine Insanguinate. Sanguinamento 1.,+3 de espinhos de sangramento. Sangramento 1.,,,+3出血棘。​出血1。,
ARMOR_BULLETPROOFVEST_NAME,Bulletproof Vest,,Chaleco antibalas,Gillet pare-balles,Schusssichere Weste,Giubbotto Antiproiettile,Colete à Prova de Balas,,,防弾ベスト,
ARMOR_BULLETPROOFVEST_DESC,Injury immunity.,,Otorga inmunidad a las lesiones.,Immunité aux blessures.,Immun gegen Verletzungen.,Immunità alle ferite.,Imunidade contra ferimentos.,,,負​傷耐性。,
ARMOR_CHEFSAPRON_NAME,Chef's Apron,,Delantal del chef,Tablier de chef,Schürze,Grembiule da Chef,Avental de Chef,,,シェフの​エプロン,
ARMOR_CHEFSAPRON_DESC,"At the end of each turn, gain +1 [img:con] and spawn a random food pickup within 2 tiles.",,"Al final de cada turno, obtiene +1 [img:con] y genera un recogible de comida al azar en un radio de 2 casillas.","À la fin de chaque tour, [img:con] +1&nbsp;et de la nourriture aléatoire apparaît dans un rayon de 2&nbsp;cases.",Erhalte am Ende jedes Zuges +1&nbsp;[img:con] und lasse einen zufälligen Essensgegenstand innerhalb von 2&nbsp;Feldern erscheinen.,"Alla fine di ogni turno, ottieni +1 alla [img:con] e generi un raccoglibile Cibo casuale entro 2 caselle.","No final de cada turno, obtenha +1 de [img:con] e gere um coletável de comida aleatório dentro de 2 espaços de distância.",,,各ターン終了時に​+1[img:con]を​獲得し、​2タイル以内に​ランダムな​食べ物の​ピックアップを​生成する。,
ARMOR_CHUBSCOLLAR_NAME,Chub's Collar,,Collar de Chub,Collier de Chub,Chubs Halsband,Collare di Chub,Coleira de Chub,,,チャブの​首輪,
ARMOR_CHUBSCOLLAR_DESC,Your basic attack is Spin Attack.,,El ataque básico se convierte en un ataque giratorio.,Votre attaque de base devient Attaque tournoyante.,Dein Grundangriff wird zu Wirbelangriff.,Il tuo attacco base è Attacco Rotante.,Seu ataque básico é um ataque giratório.,,,基本攻撃が​回転攻撃に​なる。,
ARMOR_CINDERBLOCK_NAME,Cinder Block,,Bloque de hormigón,Parpaing,Betonblock,Blocco di Cemento,Bloco de Concreto,,,シンダーブロック,
ARMOR_CINDERBLOCK_DESC,,,,,,,,,,,
ARMOR_COFFINARMOR_NAME,Coffin Armor,,Armadura ataúd,Cercueil protecteur,Sargrüstung,Bara-Armatura,Armadura de Caixão,,,棺アーマー,
ARMOR_COFFINARMOR_DESC,+1 Thorns.,,+1 de espinas.,Épines +1.,+1&nbsp;Dornen.,+1 Spine.,+1 de espinhos.,,,+1 棘。,
ARMOR_COLOSTOMYBAG_NAME,Colostomy Bag,,Bolsa de colostomía,Poche de colostomie,Kolostomiebeutel,Sacca per Colostomia,Bolsa de Colostomia,,,人工肛門バッグ,
ARMOR_COLOSTOMYBAG_DESC,"Spawn Charmed Dips randomly when you move over tiles.While downed, spawn a Charmed Dip at the end of each round.",,"Genera catalinos embrujados al azar al moverse de una casilla a otra.Mientras esta unidad está abatida, genera un catalino embrujado al final de cada ronda.","Invoque aléatoirement des cacas envoûtés quand vous vous déplacez sur des cases.Si vous êtes K.O., un caca envoûté est invoqué à la fin de chaque manche.","Rufe zufällige freundliche Köttel, wenn du dich über Felder bewegst.Rufe während du ohnmächtig bist am Ende jeder Runde einen freundlichen Köttel.","Generi Cacchette Ammaliate in modo casuale quando ti muovi sulle caselle.Mentre sei KO, generi una Cacchetta Ammaliata alla fine di ogni round.","Gere caquinhas enfeitiçadas aleatoriamente ao se mover por espaços.Ao ficar inconsciente, gere uma caquinha enfeitiçada no final de cada rodada.",,,タイルを​移動する​際に​ランダムで​魅了された​ディップを​出現させる。​ダウン中は、​各ラウンド終了時に​魅了された​ディップを​出現させる。[b][/b],
